longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.33,34.05,48,2405,527,1868,502,3.375,257800,<1H OCEAN
-118.33,34.05,44,1574,390,1323,404,2.5284,226300,<1H OCEAN
-118.33,34.05,45,1707,519,1446,466,2.1736,171300,<1H OCEAN
-118.33,34.04,31,1090,251,955,239,2.913,192500,<1H OCEAN
-118.33,34.05,46,3015,795,2300,725,2.0706,268500,<1H OCEAN
-118.33,34.04,52,2545,401,1004,372,3.6373,420000,<1H OCEAN
-118.33,34.04,33,1806,444,1161,393,2.5927,161500,<1H OCEAN
-118.33,34.03,33,2314,624,1714,582,1.7377,183900,<1H OCEAN
-118.33,34.04,48,2437,443,1400,426,2.628,251100,<1H OCEAN
-118.33,34.03,39,2840,826,1911,688,1.9018,137500,<1H OCEAN
-118.33,34.02,45,1667,399,928,375,1.8783,118200,<1H OCEAN
-118.33,34.02,46,1528,391,933,366,2.1979,125700,<1H OCEAN
-118.33,34.03,46,2312,625,1552,603,1.6429,125000,<1H OCEAN
-118.33,34.02,46,2223,361,968,373,4.26,182600,<1H OCEAN
-118.33,34.01,47,1320,259,653,291,3.7727,193000,<1H OCEAN
-118.33,34.02,42,2043,378,869,416,3.5,181100,<1H OCEAN
-118.33,34.01,43,2227,564,956,472,2.0217,187500,<1H OCEAN
-118.33,34.01,44,1762,463,786,445,1.9231,188500,<1H OCEAN
-118.33,34.01,44,2182,492,878,493,1.9631,181300,<1H OCEAN
-118.33,34,47,1671,388,895,317,2.2054,121500,<1H OCEAN
-118.33,34,47,825,187,416,173,2.3333,133300,<1H OCEAN
-118.33,34,24,873,320,529,308,0.9304,151600,<1H OCEAN
-118.33,33.99,44,1918,387,1041,364,2.8542,126500,<1H OCEAN
-118.33,33.99,46,1582,315,777,286,3.2083,149600,<1H OCEAN
-118.33,33.99,43,2224,550,1598,545,2.8274,122500,<1H OCEAN
-118.33,33.98,28,3889,1199,3121,1046,1.8806,113900,<1H OCEAN
-118.33,33.98,32,1784,489,1472,476,1.6477,108900,<1H OCEAN
-118.33,33.98,38,3063,796,2153,721,1.8472,149100,<1H OCEAN
-118.33,33.98,30,3112,931,2739,841,1.6531,118500,<1H OCEAN
-118.33,33.97,44,2526,579,1423,573,2.5363,158800,<1H OCEAN
-118.33,33.97,47,1830,369,922,377,4.1635,156400,<1H OCEAN
-118.33,34.02,11,1249,313,625,336,0.8702,170500,<1H OCEAN
-118.33,33.69,41,2168,357,1171,374,4.7216,311900,NEAR OCEAN
-118.33,33.72,25,6191,1081,2297,1023,6.4246,446700,NEAR OCEAN
-118.33,34.21,31,3190,489,1362,480,6.981,402900,<1H OCEAN
-118.33,34.2,43,1325,254,613,248,3.6071,289000,<1H OCEAN
-118.33,34.2,43,2322,418,1106,433,4.3631,284600,<1H OCEAN
-118.33,34.2,23,7179,1985,4757,1924,3.1051,206500,<1H OCEAN
-118.33,34.17,48,2584,483,1118,459,4.2396,245100,<1H OCEAN
-118.33,34.19,46,2115,463,1133,439,3.7344,222000,<1H OCEAN
-118.33,34.18,45,2570,517,1256,510,4.6898,226000,<1H OCEAN
-118.33,34.19,45,1505,347,799,319,3.138,217000,<1H OCEAN
-118.33,34.18,45,1552,315,785,316,3.7411,235500,<1H OCEAN
-118.33,34.18,49,1969,377,977,367,3.8462,231300,<1H OCEAN
-118.33,34.18,48,2122,385,926,362,5.6975,231400,<1H OCEAN
-118.33,34.17,44,1934,375,750,365,2.473,251800,<1H OCEAN
-118.33,34.16,37,2381,575,1235,499,3.7941,247800,<1H OCEAN
-118.33,34.16,44,2705,649,1676,654,3.4286,247900,<1H OCEAN
-118.33,34.15,39,493,168,259,138,2.3667,17500,<1H OCEAN
-118.33,34.15,44,1321,303,471,301,4.2679,331800,<1H OCEAN
-118.33,34.16,23,1359,428,770,380,3.4016,234600,<1H OCEAN
-118.32,34.26,32,3690,791,1804,715,4.4875,222700,<1H OCEAN
-118.32,34.26,24,5106,1010,2310,957,4.4375,191500,<1H OCEAN
-118.32,34.12,52,3410,800,1218,783,4.15,393500,<1H OCEAN
-118.32,34.11,42,2462,543,857,482,4.0833,434400,<1H OCEAN
-118.32,34.11,33,5135,1450,2404,1292,3.2462,435700,<1H OCEAN
-118.32,34.11,48,4472,1579,2796,1397,2.3974,410700,<1H OCEAN
-118.32,34.13,34,1856,273,540,264,4.0833,500001,<1H OCEAN
-118.32,34.14,23,4574,1423,1624,995,4.0965,500001,<1H OCEAN
-118.32,34.1,28,1759,716,1463,620,1.7306,450000,<1H OCEAN
-118.32,34.1,43,1615,734,1460,644,1.4005,193800,<1H OCEAN
-118.32,34.09,34,2473,1171,2655,1083,1.6331,162500,<1H OCEAN
-118.32,34.09,32,563,191,626,185,2.0341,250000,<1H OCEAN
-118.32,34.09,27,210,98,332,112,2.5556,175000,<1H OCEAN
-118.32,34.1,36,1655,690,1957,633,1.7325,221900,<1H OCEAN
-118.32,34.09,34,1478,675,1976,653,2.0557,225000,<1H OCEAN
-118.32,34.1,31,622,229,597,227,1.5284,200000,<1H OCEAN
-118.32,34.1,30,2193,965,2197,836,1.8277,137500,<1H OCEAN
-118.32,34.1,52,786,270,756,273,2.2311,206300,<1H OCEAN
-118.32,34.09,44,2666,,2297,726,1.676,208800,<1H OCEAN
-118.32,34.09,30,1871,766,2595,819,2.0044,212500,<1H OCEAN
-118.32,34.09,28,2173,819,2548,763,1.879,218800,<1H OCEAN
-118.32,34.08,52,1164,257,575,251,3.125,380400,<1H OCEAN
-118.32,34.08,46,2038,534,1250,525,2.4196,358100,<1H OCEAN
-118.32,34.08,52,1137,304,754,297,3.37,330300,<1H OCEAN
-118.32,34.08,52,2370,473,1053,434,4.1429,380300,<1H OCEAN
-118.32,34.07,52,2156,306,861,311,8.8062,500001,<1H OCEAN
-118.32,34.07,52,2980,366,967,359,11.2185,500001,<1H OCEAN
-118.32,34.06,52,983,246,578,204,5.7393,500001,<1H OCEAN
-118.32,34.07,25,2740,707,1420,664,3.5909,404500,<1H OCEAN
-118.32,34.06,52,955,100,457,120,15.0001,500001,<1H OCEAN
-118.32,34.05,42,3292,713,2224,674,3.5517,291500,<1H OCEAN
-118.32,34.06,43,2808,584,1654,569,4.125,436800,<1H OCEAN
-118.32,34.06,36,3239,722,1383,612,4.5918,337000,<1H OCEAN
-118.32,34.05,50,1389,364,976,302,1.5882,327300,<1H OCEAN
-118.32,34.05,42,3343,1183,3480,1146,1.9923,250000,<1H OCEAN
-118.32,34.04,39,2965,812,2638,794,2.532,172700,<1H OCEAN
-118.32,34.04,39,1294,330,1140,313,2.2554,165000,<1H OCEAN
-118.32,34.04,48,1184,328,953,311,2.3526,156300,<1H OCEAN
-118.32,34.04,47,1989,532,1430,519,1.8333,151100,<1H OCEAN
-118.32,34.04,42,1766,404,1117,367,2.0259,168800,<1H OCEAN
-118.32,34.04,44,1008,223,544,223,2.8654,176800,<1H OCEAN
-118.32,34.03,35,3189,935,2221,801,2.1046,114000,<1H OCEAN
-118.32,34.03,47,1082,198,455,193,3.0132,223200,<1H OCEAN
-118.32,34.03,50,1845,349,1109,335,2.8971,127800,<1H OCEAN
-118.32,34.03,47,1734,453,1272,438,3.1731,121500,<1H OCEAN
-118.32,34.02,52,2511,587,1660,546,2.6098,127100,<1H OCEAN
-118.32,34.02,51,2010,460,1355,433,2.0304,133400,<1H OCEAN
-118.32,34.02,47,1648,346,1120,338,2.0042,114200,<1H OCEAN
-118.32,34.03,31,2206,501,1194,435,1.9531,227800,<1H OCEAN
-118.32,34.01,52,3104,645,1498,581,2.6667,128000,<1H OCEAN
-118.32,34.02,50,1655,256,672,260,4.2554,194300,<1H OCEAN
-118.32,34.02,48,1949,308,823,340,3.3906,189700,<1H OCEAN
-118.32,34.01,50,1842,377,817,341,3.1548,157700,<1H OCEAN
-118.32,34.01,47,1745,371,1079,368,2.4022,123400,<1H OCEAN
-118.32,34.01,44,4032,913,1622,848,2.4934,165800,<1H OCEAN
-118.32,34,50,3250,693,2300,675,1.95,112600,<1H OCEAN
-118.32,34,50,2189,460,1097,469,2.4583,120900,<1H OCEAN
-118.32,33.99,43,2028,479,1074,394,2.5909,98700,<1H OCEAN
-118.32,33.99,49,1407,269,889,283,1.9779,114200,<1H OCEAN
-118.32,33.99,48,1260,284,791,280,2.1875,115200,<1H OCEAN
-118.32,33.99,43,1257,232,735,232,3.7167,108900,<1H OCEAN
-118.32,33.98,47,949,210,574,217,2.175,114700,<1H OCEAN
-118.32,33.98,40,1298,277,791,255,3.2344,104300,<1H OCEAN
-118.32,33.98,47,1528,331,864,308,1.9732,101000,<1H OCEAN
-118.32,33.98,46,1611,339,921,314,3.0833,103300,<1H OCEAN
-118.32,33.98,44,1448,314,861,310,2.2396,108600,<1H OCEAN
-118.32,33.97,52,1778,320,795,279,3.5114,138800,<1H OCEAN
-118.32,33.98,49,1412,333,901,328,1.7067,118600,<1H OCEAN
-118.32,33.98,49,1993,446,1052,394,2.2138,119800,<1H OCEAN
-118.32,33.73,25,1099,168,407,159,7.6886,500001,NEAR OCEAN
-118.32,34.2,36,2110,346,984,342,6.9909,345300,<1H OCEAN
-118.32,34.2,36,759,136,372,135,4.9886,328900,<1H OCEAN
-118.32,34.2,36,1978,337,834,311,3.9866,294400,<1H OCEAN
-118.32,34.2,29,2209,444,952,403,4.375,341200,<1H OCEAN
-118.32,34.19,37,1335,249,485,240,4.1731,352100,<1H OCEAN
-118.32,34.19,37,1519,331,613,315,3.0179,272500,<1H OCEAN
-118.32,34.19,37,589,119,375,122,3.3897,222700,<1H OCEAN
-118.32,34.18,49,192,41,83,38,3.0179,118800,<1H OCEAN
-118.32,34.18,44,1594,389,832,340,3.4,212100,<1H OCEAN
-118.32,34.17,39,1995,564,1202,544,3.5875,250000,<1H OCEAN
-118.32,34.17,47,2589,465,1284,485,5.1008,247100,<1H OCEAN
-118.32,34.17,45,3448,690,1562,643,4.0648,258800,<1H OCEAN
-118.32,34.16,49,1074,170,403,208,6.2547,366700,<1H OCEAN
-118.32,34.17,40,1868,356,799,403,2.9306,279300,<1H OCEAN
-118.32,34.16,46,2345,453,1031,427,4.3173,278300,<1H OCEAN
-118.31,36.94,35,2563,530,861,371,2.325,80600,INLAND
-118.31,35.74,18,2327,642,799,335,1.8419,92300,INLAND
-118.31,34.28,34,3258,610,1810,633,5.1145,219900,<1H OCEAN
-118.31,34.27,35,1446,274,759,291,6.0808,215600,<1H OCEAN
-118.31,34.26,38,2264,460,1124,388,4.2685,189600,<1H OCEAN
-118.31,34.26,41,1297,327,733,315,3.0583,160300,<1H OCEAN
-118.31,34.26,34,1797,363,948,363,4.1339,187300,<1H OCEAN
-118.31,34.26,37,1444,246,624,239,5.76,239400,<1H OCEAN
-118.31,34.26,36,1882,453,1005,409,3.8,217100,<1H OCEAN
-118.31,34.11,52,1875,303,735,293,5.8659,433300,<1H OCEAN
-118.31,34.12,39,3895,561,1271,536,8.0073,500001,<1H OCEAN
-118.31,34.13,40,2822,443,907,414,7.2692,498700,<1H OCEAN
-118.31,34.1,40,4984,2158,4828,2028,1.6903,350000,<1H OCEAN
-118.31,34.1,36,2288,1033,3030,890,1.5328,250000,<1H OCEAN
-118.31,34.1,33,766,347,918,305,1.705,350000,<1H OCEAN
-118.31,34.1,34,399,141,482,134,1.625,67500,<1H OCEAN
-118.31,34.09,34,2065,839,2626,775,1.8214,211100,<1H OCEAN
-118.31,34.09,28,720,267,891,265,1.8977,100000,<1H OCEAN
-118.31,34.09,37,773,,835,312,1.8576,193800,<1H OCEAN
-118.31,34.09,36,787,420,1506,360,1.2412,216700,<1H OCEAN
-118.31,34.09,36,2517,842,2446,689,2.1524,187500,<1H OCEAN
-118.31,34.09,30,3165,1263,3678,1141,2,240600,<1H OCEAN
-118.31,34.09,42,1951,846,2500,813,1.5195,218200,<1H OCEAN
-118.31,34.08,30,1390,457,1460,423,2.2422,254500,<1H OCEAN
-118.31,34.08,31,2275,823,2189,720,1.7542,287500,<1H OCEAN
-118.31,34.08,23,1443,521,1264,450,2.7543,220000,<1H OCEAN
-118.31,34.08,27,1514,510,1603,518,2.8971,251100,<1H OCEAN
-118.31,34.08,26,1609,534,1868,497,2.7038,227100,<1H OCEAN
-118.31,34.07,28,2362,949,2759,894,2.2364,305600,<1H OCEAN
-118.31,34.08,49,2549,630,1539,594,2.6218,350900,<1H OCEAN
-118.31,34.07,40,2657,794,2149,749,2.2653,445000,<1H OCEAN
-118.31,34.06,36,369,147,145,136,0.8804,450000,<1H OCEAN
-118.31,34.07,26,5062,2055,4533,1822,2.3105,166700,<1H OCEAN
-118.31,34.06,30,3110,1269,2535,1218,1.6987,412500,<1H OCEAN
-118.31,34.07,20,3264,1248,2919,1191,2.3674,500001,<1H OCEAN
-118.31,34.06,34,2470,1197,2326,1055,1.9038,325000,<1H OCEAN
-118.31,34.06,24,1336,453,1268,426,2.8202,500001,<1H OCEAN
-118.31,34.06,47,3038,1533,4225,1472,1.6725,187500,<1H OCEAN
-118.31,34.06,34,1848,667,1351,589,2.0547,410000,<1H OCEAN
-118.31,34.06,52,2124,756,1920,756,2.1435,328900,<1H OCEAN
-118.31,34.06,31,2827,1084,3107,993,2.0278,360000,<1H OCEAN
-118.31,34.06,14,1559,646,1639,567,1.9949,380000,<1H OCEAN
-118.31,34.05,35,1692,423,1578,406,2.5313,305800,<1H OCEAN
-118.31,34.05,40,1667,365,1161,384,3.1406,417600,<1H OCEAN
-118.31,34.05,42,443,223,582,223,2.2937,350000,<1H OCEAN
-118.31,34.05,38,1864,515,1768,439,1.9336,190600,<1H OCEAN
-118.31,34.05,35,2007,571,1513,554,2.1162,229200,<1H OCEAN
-118.31,34.05,26,1809,640,2543,640,2.3536,500000,<1H OCEAN
-118.31,34.04,33,2691,726,2390,681,2.4048,208300,<1H OCEAN
-118.31,34.04,29,2038,578,2070,570,2.0658,214600,<1H OCEAN
-118.31,34.03,29,2438,867,2114,753,0.8351,150000,<1H OCEAN
-118.31,34.04,52,1277,285,954,334,2.5833,234600,<1H OCEAN
-118.31,34.04,37,2338,686,2376,630,1.767,170300,<1H OCEAN
-118.31,34.03,46,2173,510,1343,476,2.025,135500,<1H OCEAN
-118.31,34.03,52,1902,406,1233,385,2.8295,132200,<1H OCEAN
-118.31,34.02,52,1173,284,814,295,2.45,111400,<1H OCEAN
-118.31,34.02,44,1555,324,931,265,1.4712,105800,<1H OCEAN
-118.31,34.02,45,1423,278,822,276,2.4519,98100,<1H OCEAN
-118.31,34.02,52,1832,441,1186,420,1.2434,98400,<1H OCEAN
-118.31,34.03,47,1315,,785,245,1.23,138400,<1H OCEAN
-118.31,34.03,34,2041,517,1479,495,2.1173,156600,<1H OCEAN
-118.31,34.02,23,1703,397,1333,361,1.3187,127100,<1H OCEAN
-118.31,34.02,46,1976,469,1409,431,2.2981,112100,<1H OCEAN
-118.31,34.01,50,1463,354,912,293,1.7386,109400,<1H OCEAN
-118.31,34.02,41,1046,216,727,201,1.6667,116900,<1H OCEAN
-118.31,34.02,43,2255,533,1568,470,1.6955,115200,<1H OCEAN
-118.31,34.01,39,2073,566,1246,547,2.0417,117100,<1H OCEAN
-118.31,34.02,46,2217,489,1227,448,1.6851,108800,<1H OCEAN
-118.31,34.01,48,2544,532,1357,498,2.5263,121000,<1H OCEAN
-118.31,34.01,52,2547,475,1417,444,1.8214,123200,<1H OCEAN
-118.31,34.01,52,1793,350,1303,366,3.0759,123700,<1H OCEAN
-118.31,34,52,1542,309,939,276,1.6892,129100,<1H OCEAN
-118.31,34,52,1630,379,1413,405,1.933,120000,<1H OCEAN
-118.31,34,52,2709,642,1751,613,2.1116,122500,<1H OCEAN
-118.31,34,47,1551,362,1329,322,1.9792,116400,<1H OCEAN
-118.31,33.99,48,2235,433,1363,433,1.6559,101400,<1H OCEAN
-118.31,33.99,47,1525,359,982,333,2.0915,126600,<1H OCEAN
-118.31,33.99,45,1489,339,791,316,2.2339,104800,<1H OCEAN
-118.31,33.99,44,1703,358,789,249,1.7083,100000,<1H OCEAN
-118.31,33.98,44,222,54,234,77,5.1136,111700,<1H OCEAN
-118.31,33.99,49,857,196,694,228,2.895,108000,<1H OCEAN
-118.31,33.98,52,1837,426,1062,343,2,96500,<1H OCEAN
-118.31,33.98,52,1607,331,900,295,3.5982,96600,<1H OCEAN
-118.31,33.98,50,1985,454,1090,410,1.825,106600,<1H OCEAN
-118.31,33.98,52,1975,379,1043,371,2.3977,112200,<1H OCEAN
-118.31,33.97,52,1595,325,823,302,3.2188,124200,<1H OCEAN
-118.31,33.97,47,2066,422,1156,380,2.7917,125800,<1H OCEAN
-118.31,33.97,52,1629,277,819,288,3.725,142600,<1H OCEAN
-118.31,33.97,48,1541,314,819,312,3.0917,136100,<1H OCEAN
-118.31,33.94,41,1353,286,751,250,2.7401,131700,<1H OCEAN
-118.31,33.95,43,1823,358,1065,342,3.2708,131000,<1H OCEAN
-118.31,33.95,44,1558,333,1095,316,4.0043,133500,<1H OCEAN
-118.31,33.95,44,2490,430,1305,411,4.8295,149600,<1H OCEAN
-118.31,33.94,43,2104,393,1132,394,3.0682,142000,<1H OCEAN
-118.31,33.96,43,2118,569,1266,500,1.747,121000,<1H OCEAN
-118.31,33.96,43,2149,493,1316,462,1.528,131800,<1H OCEAN
-118.31,33.96,46,1686,303,870,320,3.4643,136300,<1H OCEAN
-118.31,33.96,48,2015,356,1020,338,4.0625,138700,<1H OCEAN
-118.31,33.96,52,2523,460,1167,413,3.0625,127400,<1H OCEAN
-118.31,33.96,47,1586,322,1077,339,4.4861,140400,<1H OCEAN
-118.31,33.96,47,2005,392,1134,415,3.7143,140300,<1H OCEAN
-118.31,33.84,5,3559,869,2965,794,2.6491,216700,<1H OCEAN
-118.31,33.83,27,2880,802,2083,727,2.9619,223400,<1H OCEAN
-118.31,33.8,30,3096,757,2048,704,3.125,233300,<1H OCEAN
-118.31,33.74,36,2464,472,1111,457,4.5074,350000,NEAR OCEAN
-118.31,33.74,22,5042,974,2260,935,4.3472,351200,NEAR OCEAN
-118.31,33.73,36,1725,295,799,306,5.0874,368500,NEAR OCEAN
-118.31,33.73,52,1665,280,656,282,5.249,351900,NEAR OCEAN
-118.31,33.73,52,2025,361,957,363,4.2059,350000,NEAR OCEAN
-118.31,33.73,52,1642,287,692,288,4.1812,321500,NEAR OCEAN
-118.31,33.72,26,2711,508,1372,459,4.1451,326700,NEAR OCEAN
-118.31,33.73,33,2265,366,986,388,5.4533,409800,NEAR OCEAN
-118.31,33.67,42,1297,246,611,242,5.3074,401900,NEAR OCEAN
-118.31,34.22,27,7714,1132,3199,1100,7.1262,446200,<1H OCEAN
-118.31,34.19,27,4713,1169,2372,1077,3.7015,287900,<1H OCEAN
-118.31,34.2,36,1692,263,778,278,5.0865,349600,<1H OCEAN
-118.31,34.19,42,724,149,420,150,3.0625,361700,<1H OCEAN
-118.31,34.18,11,3112,890,1700,851,3.1587,181300,<1H OCEAN
-118.31,34.19,13,3801,1116,1986,1078,2.0875,222700,<1H OCEAN
-118.31,34.16,38,2347,665,1317,547,3.2112,349300,<1H OCEAN
-118.31,34.16,37,2144,446,860,435,3.9464,315000,<1H OCEAN
-118.31,34.17,12,3188,931,2118,850,3.1823,218300,<1H OCEAN
-118.31,34.17,24,2910,917,2522,873,2.4074,219400,<1H OCEAN
-118.3,37.17,22,3480,673,1541,636,2.75,94500,INLAND
-118.3,34.26,37,2824,633,1619,573,3.5568,184500,<1H OCEAN
-118.3,34.26,42,2186,423,1145,439,4.81,191900,<1H OCEAN
-118.3,34.25,36,1300,304,688,261,3.1523,176700,<1H OCEAN
-118.3,34.26,43,1510,310,809,277,3.599,176500,<1H OCEAN
-118.3,34.26,40,1065,214,605,183,4.1964,185900,<1H OCEAN
-118.3,34.26,28,1643,489,1142,458,3.1607,200600,<1H OCEAN
-118.3,34.25,44,1442,285,859,292,4.5833,197300,<1H OCEAN
-118.3,34.11,52,3136,675,1213,606,3.5806,391900,<1H OCEAN
-118.3,34.1,37,5305,1980,3895,1874,2.0672,283300,<1H OCEAN
-118.3,34.11,25,1590,218,568,206,8.4389,500001,<1H OCEAN
-118.3,34.11,52,1954,245,645,237,6.9391,500001,<1H OCEAN
-118.3,34.1,35,7517,2961,5899,2769,1.9354,340000,<1H OCEAN
-118.3,34.1,25,3926,1715,4865,1612,1.6112,262500,<1H OCEAN
-118.3,34.1,29,3403,1367,3432,1174,1.7083,166700,<1H OCEAN
-118.3,34.09,40,3058,1215,3953,1223,1.8156,218800,<1H OCEAN
-118.3,34.1,38,2067,914,2717,853,1.7641,250000,<1H OCEAN
-118.3,34.1,36,2284,899,1964,839,1.9297,203300,<1H OCEAN
-118.3,34.09,36,2332,993,3155,927,2.2612,230400,<1H OCEAN
-118.3,34.09,29,3245,1190,3906,1102,2.1927,253300,<1H OCEAN
-118.3,34.09,25,2345,852,2860,862,1.4497,205600,<1H OCEAN
-118.3,34.09,32,2202,674,2178,635,2.0307,226700,<1H OCEAN
-118.3,34.08,34,2501,1047,3326,970,1.8771,247500,<1H OCEAN
-118.3,34.08,36,1276,503,1502,450,2.1766,205600,<1H OCEAN
-118.3,34.08,34,1562,651,1774,559,1.5685,225000,<1H OCEAN
-118.3,34.08,32,2880,1063,3646,1028,2.3846,258300,<1H OCEAN
-118.3,34.07,31,1489,664,1793,556,2.4348,230600,<1H OCEAN
-118.3,34.07,46,5677,2610,7443,2406,1.8238,237500,<1H OCEAN
-118.3,34.07,26,2107,757,2660,740,2.3375,282300,<1H OCEAN
-118.3,34.07,36,2657,738,2274,723,3.425,281700,<1H OCEAN
-118.3,34.07,18,3759,,3296,1462,2.2708,175000,<1H OCEAN
-118.3,34.06,20,1782,896,1749,823,2.2094,75000,<1H OCEAN
-118.3,34.07,28,5221,2530,5840,2374,1.8829,300000,<1H OCEAN
-118.3,34.06,43,1366,740,942,672,1.6953,150000,<1H OCEAN
-118.3,34.06,47,1390,872,2860,827,1.468,137500,<1H OCEAN
-118.3,34.06,33,2437,1283,3906,1084,2.0332,270000,<1H OCEAN
-118.3,34.06,21,3960,1490,3468,1335,1.8214,475000,<1H OCEAN
-118.3,34.06,23,2512,1203,3720,1118,1.7896,322200,<1H OCEAN
-118.3,34.05,44,1612,650,2028,593,1.9152,115600,<1H OCEAN
-118.3,34.05,42,1476,610,1605,545,1.721,214300,<1H OCEAN
-118.3,34.05,46,1386,457,1845,485,2.1414,157700,<1H OCEAN
-118.3,34.05,31,1744,720,2034,633,2.2684,193800,<1H OCEAN
-118.3,34.05,36,1723,569,1664,501,1.9323,161100,<1H OCEAN
-118.3,34.05,34,1453,588,1987,589,2.096,187500,<1H OCEAN
-118.3,34.04,50,1757,522,2080,488,1.7225,180000,<1H OCEAN
-118.3,34.05,51,1005,314,1227,306,2.4297,162500,<1H OCEAN
-118.3,34.05,39,993,506,1765,464,1.2786,121900,<1H OCEAN
-118.3,34.04,24,2092,585,1757,538,1.7109,175000,<1H OCEAN
-118.3,34.04,37,1470,399,1579,390,2.006,150000,<1H OCEAN
-118.3,34.03,41,1653,426,1868,393,1.78,162500,<1H OCEAN
-118.3,34.04,35,1090,345,1605,330,2.1518,152800,<1H OCEAN
-118.3,34.03,47,2241,559,1775,504,2.1571,147900,<1H OCEAN
-118.3,34.03,40,1695,374,1138,357,2.7125,150000,<1H OCEAN
-118.3,34.03,37,2781,766,2586,729,1.8564,187500,<1H OCEAN
-118.3,34.02,49,2120,483,1522,416,1.85,116800,<1H OCEAN
-118.3,34.02,34,3184,772,2474,705,1.631,137500,<1H OCEAN
-118.3,34.02,31,1933,478,1522,423,1.5781,119300,<1H OCEAN
-118.3,34.01,48,4217,1095,3298,949,1.9152,122300,<1H OCEAN
-118.3,34.02,27,2190,626,1768,528,1.2446,103800,<1H OCEAN
-118.3,34.02,42,2386,670,2327,661,1.6699,108000,<1H OCEAN
-118.3,34.01,35,1147,290,818,281,1.7961,111700,<1H OCEAN
-118.3,34,52,1743,421,1206,384,1.6875,116000,<1H OCEAN
-118.3,34.01,52,1908,428,1271,394,2.5885,136200,<1H OCEAN
-118.3,34.01,52,1444,343,1154,334,2.0625,134400,<1H OCEAN
-118.3,34,40,1131,281,859,230,1.1806,134600,<1H OCEAN
-118.3,34,52,1420,355,1080,353,1.5179,116100,<1H OCEAN
-118.3,34,52,1686,377,982,356,2.0958,116400,<1H OCEAN
-118.3,34,52,1296,246,853,238,3.05,111600,<1H OCEAN
-118.3,34,52,1718,354,1026,312,2,128000,<1H OCEAN
-118.3,33.99,47,2637,588,1903,521,1.8317,96500,<1H OCEAN
-118.3,33.99,47,2212,533,1903,554,1.9853,101100,<1H OCEAN
-118.3,33.99,44,1458,326,1159,283,1.1645,98200,<1H OCEAN
-118.3,33.99,43,1534,384,1231,329,2.5437,94500,<1H OCEAN
-118.3,33.98,44,1597,388,902,321,1.9556,93300,<1H OCEAN
-118.3,33.99,45,1701,452,1484,427,1.84,91400,<1H OCEAN
-118.3,33.98,52,1371,315,986,277,2.9432,94000,<1H OCEAN
-118.3,33.98,48,2010,445,1208,404,1.6611,95800,<1H OCEAN
-118.3,33.98,48,1998,410,1176,382,3.0455,102400,<1H OCEAN
-118.3,33.98,44,1242,270,811,274,2.9375,95200,<1H OCEAN
-118.3,33.97,46,1425,317,1140,304,3.375,98500,<1H OCEAN
-118.3,33.97,44,1521,289,1074,285,2.0673,99800,<1H OCEAN
-118.3,33.97,42,944,200,567,190,2.6311,124100,<1H OCEAN
-118.3,33.97,50,2270,451,1000,412,2.1221,119400,<1H OCEAN
-118.3,33.95,50,1843,326,892,314,3.1346,120000,<1H OCEAN
-118.3,33.96,43,2009,442,1095,439,2.8299,109500,<1H OCEAN
-118.3,33.96,39,2802,618,1524,529,2.6518,136300,<1H OCEAN
-118.3,33.96,47,2112,417,1161,368,3.9722,117400,<1H OCEAN
-118.3,33.86,35,2016,365,1083,369,5.1727,230200,<1H OCEAN
-118.3,33.86,35,1511,274,853,308,4.9792,251300,<1H OCEAN
-118.3,33.84,36,1428,268,825,250,4.7222,239600,<1H OCEAN
-118.3,33.84,37,1241,226,621,255,4.9196,232400,<1H OCEAN
-118.3,33.85,38,123,36,142,40,2.3942,200000,<1H OCEAN
-118.3,33.83,31,2693,661,1598,618,3.1851,240200,<1H OCEAN
-118.3,33.83,33,2716,660,1807,661,3.5473,226300,<1H OCEAN
-118.3,33.82,35,1499,340,1141,326,2.6136,213600,<1H OCEAN
-118.3,33.82,26,2080,560,2096,506,2.8106,184400,<1H OCEAN
-118.3,33.82,25,2659,765,2629,726,2.6368,175900,<1H OCEAN
-118.3,33.81,17,5544,1068,3008,1038,5.322,282700,<1H OCEAN
-118.3,33.8,27,2790,513,1498,519,5.3106,268300,<1H OCEAN
-118.3,33.79,35,2793,686,2255,682,3.0057,235300,<1H OCEAN
-118.3,33.79,9,2782,884,1790,748,2.9154,203300,<1H OCEAN
-118.3,33.79,13,3569,924,2159,880,3.163,224200,<1H OCEAN
-118.3,33.78,35,2572,504,1172,519,4.6207,304100,<1H OCEAN
-118.3,33.79,21,1068,283,1180,274,2.5,157500,<1H OCEAN
-118.3,33.8,8,1115,412,1472,396,3.1392,146200,<1H OCEAN
-118.3,33.77,18,3821,795,2831,769,2.9571,346200,<1H OCEAN
-118.3,33.76,18,9659,1716,4336,1674,5.7764,290500,<1H OCEAN
-118.3,33.75,19,2356,440,1291,418,4.2308,416100,<1H OCEAN
-118.3,33.76,6,6097,1270,2678,1226,5.1269,285200,<1H OCEAN
-118.3,33.75,42,967,175,481,163,5.6611,265600,<1H OCEAN
-118.3,33.75,48,1958,386,1098,380,4.625,273400,<1H OCEAN
-118.3,33.74,47,2223,410,1163,413,4.4671,270800,NEAR OCEAN
